字段,标题1
"Today was yet another day that I came home and had two amazon prime package on my front porch that my wife ordered. This was after three meeting with large enterprises to meet about the software that I sell....yet, all three customers seemed to only ask me if my software works on AWS and why they need ""mine"" vs just using AWS native technologies....",
"""Monster Growth""??When I studied economy they teached me that the main goal of an entrepreneur is making money! Making money means making profit.... That means that it's better to have low revenues and high profit than high revenues and low profit...Actually....Amazon is making almost zero money....A lot of revenues but (in proportion) my real estate agent is making much much much more money than Amazon :)  Considering Amazon profit....Jeff Bezos shouldn't even appear in the first 1000 richest people in the world....Jeff Bezos is rich just because people buy Amazon shares....not because Amazon income....This is just insane and has nothing to do with the real economy....  :) :)",
"If making nonsensical predictions, how about $20,000? AMZN acolytes got love 'em for consistently being entertaining.",
"""Can't much make sense out of this""... ""Sure you can. ""Color me Exhibit A""Not until hindsight investing is recognized as having any value.",
"""Right because we all get to have predictions.""Of course, some are just better at it than others. Especially those that know how to do research versus relying mostly on stock price momentum to determine what to buy and selling on uninformed gut instinct because one feels the ""story"" has changed. This is true for everyone unless of course one chooses to use the benefit of hindsight to make said predictions.  In which case, the predictions unremarkably turn out to be 100% correct...sound familiar?",
"For those who think the price is too rich, ""AMZN's target market is 16% of world GDP, excluding China. If that were the Empire State Building, then AMZN would be on the 3rd floor."" (Bloomberg)  There will be some big-number leveling, but if you accept the premise that AMZN executes on its targets, then buying now will be like buying MSFT 25 years ""too late"".",
"@Gary Bourgeault I sold large shares of Apple years ago, and bought (all of it) in Amazon. Good choice I have made with no regret, although Apple has reached 1T first.",
"misspattim,Right on with prime, watching Goliath, season 2, and find it a roller coaster of emotions from ups and downs.  Check it out and let us know what you think.  We are hardly disappointed by the viewing options.Rob.",
I never hear anyone bring up Amazon's prime t.v. included with prime. So I found it is like paying same price as Netflix service by year end and so much to watch. Plus book's and convenience shopping. I am long on Amazon. Sold high this week and bought back lower and added 6 more from profits😊,
Amazon is well and trully on path to touch the $ 2000 mark BUT what I want to see is will it touch the $2000 mark before Microsoft touches the $120 mark.,
"Fabien HugIn my experience ALWAYS cheaper elsewhere for identical product. If this is so then that segment will never be profitable and no room to reduce cost below competitors because they are already losing money.. AWS growing but losing market share to Azure and Azure makes huge profit margins and AWS does not. So what if AMZN has all these business extensions and interactions if they are all losing money and per CEO, no plans to monetize them. With a PE around 220, they need about 800% increase in cash flow to get to PE around 25, and AAPL would still be a better value play even without any increase in AAPL revenue or profits. But read AAPL quarterly report. Lots happening, growth in every segment and this quarter had no new IPhones. Next quarter 3! And we know there are things to come in AI, VR and medical monitoring. Guaranteed each will be profitable from the get go. Services segment alone would make it a fortune 300 company. AWS is losing market share to Azure because Azure has a better enterprise product. For AWs to regain that scale of growth they would have to improve the product and reduce cost. Then poof goes all the AMZN profit. Soon folks will realize the AMZN Emperor has no clothes. All due respect to the author's effort and insights, too much koolaid!",
"Most certainly I'll be criticized for my comments but here goes...""No monetization of Alexa"" ""International business LOSS shrank to nearly 500mil""AWS growing much slower than Azure and with trivial profits and margins. AMZN operating margin 5.6% AAPL 38%AMZN net income 2.5 billion AAPL 11.5 billion AAPL returned 25 billion in dividends and buybacks in the quarter!Every time I look to buy something on line, Amazon is the first option displayed. But a quick scroll down always shows the identical item at a significant discount. Most recently the Deeper Pro + fish finder that I ordered from Dicks. But this is only one of many. Surely people will catch on eventually. Now math wasn't my best subject, but ... In the words of Forrest Gump, I may not be a smart man, but I know what  $$$ is. And companies that make it in increasing amounts andshare it with shareholders are more valuable than companies with great ideas and no plan to profit.  Next economic downturn will drive this home.Full disclosure long AMZN, AAPL, AND MSFT via 5 tech mutual funds and AAPL & MSFT as individual holdings.  :-)",
