字段,标题1
Cash flow monster would be 10-20pct fcf yield or 6-12bn usd. It will get there eventually - once the market no longer believes they can grow it will want to get paid for owning high decline assets,The Coming FCF Giant Known As EOG Resources
Cash flow monster would be 10-20pct fcf yield or 6-12bn usd. It will get there eventually - once the market no longer believes they can grow it will want to get paid for owning high decline assets,Cimpress Impresses
"It's not the manufacturing cost that matters, it's the retaliatory moves from steel producers boycotting Boeing planes that will hurt.",
All this talk of tariffs is doing is encouraging other countries to look around for other trading partners. Are we the biggest economy? Yes. Are we the biggest consumer base? Yes Are we the only game in town like in the 50's to early 80's? No. If enough other countries in the world get together and decide that we are less important then they though we were it will not a good thing for our way of life.,
"meanwhile, as we speak, Quebec talks to France about expanding aerospace trade with Airbus etc. and does a separate major deal with GE finance on aerospace....",
This article is out of date and has missed the real reason for the tariff...NAFTA.Read my last Friday's post in...https://seekingalpha.c......where I said this was all about NAFTA.Grant,
"Many writers and commenters have NO knowledge of the ""trade war""that has been carried out by Japan,China and Europe against US products such as cars ,agricultural products, beef,and numerous other US produced products for over the last 40 years. Over the years these countries have repeatedly dumped their industrial overcapacity into the US at discounted prices.They have also applied tariffs to American products and /or regulated American products out of their markets. Also, As foreign manufactures moved into the US they brought their home country manufactures with them eliminating opportunities for traditional US based companies to do business with the foreigner manufacturer . The impact of this ""trade war"" can be seen in the ""rust belt"" ,the Southeast  and Midwest .No president  or Congress has  addressed this devastation to American manufacturing by foreign competitors much of which was financed unfairly  through there respective government entities. This has been going on for 30-40 years devastating many in the middle-class creating many financial and social problems as well as overall economic problems. Renegotiating NAFTA, other trade agreements, stopping the dumping into the US, tariffs (if need be) are actions required to maintain and rebuild American industry. The middle of the country ,aka-""fly over country ""(so named by the coastal elites) has paid the price for these ""Foreign Trade Wars on the US"".",
With the arrogant attitude from Trump policy (protectionist attitude) and also  Boeing. it won’t be a successful pattern for long time for the all USA!Do you the the world will help to make USA ”Strong Again”? I doubt it!,
"The US is the largest consumer economy in the world, it is about time that we protect our workers and ourselves.  It is also about time someone in govt is concerned about the average US citizen.",
"I find it interesting that your cost impact analysis only looked at the two models least impacted by the tariff, the 787 and 777-300.  The 737 is basically an all aluminum airplane, and it is also the highest rate airplane that Boeing builds.  Further, large parts of that airplane are built by suppliers who have significant leverage over Boeing.  While I agree that the overall cost impact to Boeing will not be that large it will still hurt their bottom line.The bigger impact is the possibility of a trade war, and that could be devastating to Boeing.  All China has to do is cancel about half of its orders, or stretch out the deliveries by many years, and Boeing will definitely feel the pain.",
